AUTORE,TITLE or subject,ANNO,PROVENIENZA,LUOGO DI CONSERVAZIONE,KEY WORD 1, KEY WORDS 2,KEY WORDS 3,KEY WORDS 4,KEY WORDS 5,LINKS,FORMATO,TOPIC,TOPIC,TOPIC,NOTES FOR INTERNAL USE,Responsible
"Circignani, Niccolò",First christian martyrs 9,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1Hpv-lKrI3Eicao4JK_Jh6Qkrxa3iXXmb/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 10,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1aYR_FzWe9kIWuZrFs4uMm5hGiosu65zy/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 11,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1PMl28wFl4CMQp57i0FTgM6F7El2LPLMa/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 12,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1LA3JUDuBLS3p_p8ELw6Bjjc4TXA87JZ2/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 13,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1L8_XZ82sA6I4maQlhE_1g0bjQ9scvFIs/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 14,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1pqcMjwLLovciWZctgFW5orQkt1LTRbwC/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Circignani, Niccolò",First christian martyrs 15,1585,"Cavalieri, Giovanni Battista, Ecclesiae militantis triumphi siue Deo amabilium martyrum gloriosa pro Christi fide certamina ... in ecclesia S. Stephani Rotundi, Romae Nicolai Circiniani pictoris manu uisuntur depicta [...], Romae, ex officina Bartholomaei Grassi, 1585",,Protomartyrs,Saints,Rome,Church History,Engravings,https://drive.google.com/file/d/1elXS0b5cTHq-BKeHL_xDbYC43tNmkB10/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 1,"16th century, first half",MS. Arch. Selden. A. 72 (3),"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/1LQ3v10026Z5EkVr8iX7vo4U9nhO02bRm/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 2,1556,MS. Arch. Selden. A. 2,"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/19z3zpZwPY-c8A-mOMCVuVgcsxY4XwglO/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 3,1556,MS. Arch. Selden. A. 2,"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/19B2HAUc_F6yGslVKfI0e9KkiykBNlxOf/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 4,16th century,MS. Laud Misc. 678,"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/1fbpEihGcLkyKEkg5cbeSebNPuEpe0jPC/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 5,16th century,MS. Laud Misc. 678,"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/1ooSD06z-_fejYtKx-FYCuqTrXVlvNxYE/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,Aztec sacrifice 6,16th century,MS. Laud Misc. 678,"Oxford, Bodleian Library",Human Sacrifices,Aztecs,,,,https://drive.google.com/file/d/1THaFqYM2r3kHzLl8p7XQJTdLaXZ203xR/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
Anonymous,"Abraham sacrificing his son, Ishmael; and Abraham cast into fire by Nimrod
",1583,Zubdat-al Tawarikh,"Istambul, Museum of Turkish and Islamic Arts","Bible, Old Testament",Christian-Islamic relations,Abraham and Ishmael,Jewish Sacrifices,,https://drive.google.com/file/d/1nr9wadhgFq7p9vCZCZq8fblGEJoJuDor/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,Anche 1,Solera
Anonymous,Abraham and the Binding of Ishmael,17th century,,"Shiraz, Haft Tanan (Seven Tombs) Mausoleum",Frescos,Christian-Islamic relations,Abraham and Ishmael,Jewish Sacrifices,"Bible, Old Testament",https://drive.google.com/file/d/12yE2YRSWhh61ji1PVysWGFNtwPUgMB1s/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,Anche 1,Solera
"Picart, Bernard",Ancient Nordic Sami people Sacrifice and Pagan religious feast,1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1743",,Engravings,Pagan Sacrifice,,,,https://drive.google.com/file/d/14h6h0lRmCcfFhAvY6s7f4jtHos6FZmZW/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",The great sacrifice of the Canadians Indians,1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1744",,Engravings,North America,Native Americans,Pagan Sacrifice,,https://drive.google.com/file/d/1IZ-YrdBaUakubBXV8FRwDWJTTrbcZpjL/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",Mexican Sacrifice to the God of Hunting,1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1745",,Engravings,Native Americans,,,,https://drive.google.com/file/d/1ugm1kL_DDWpYk69D2YnMUpxl1JhxR7kD/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",Sacrifice of Iphigenia,1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1746",,Engravings,Iphigenia,Ancient Greeks,Women,Firstborns,https://drive.google.com/file/d/1yQ_g5aLOXv_RXO9ZBSr5dX2VJIrJwO_o/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",Sacrifice which the Floridians make to the sun (I),1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1747",,Engravings,Native Americans,,,,https://drive.google.com/file/d/1Waw4xFMmXSuNMkskZSd_AFBn3h08BFnM/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",Sacrifice which the Floridians make to the sun (II),1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1748",,Engravings,Native Americans,Animals,,,https://drive.google.com/file/d/1l5RL0-CiUbCWh1fxqiRA6ojn8okt1GUa/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Picart, Bernard",Zoroastrian priest makes a sacrifice,1723-1743,"Picart, Bernard; Bernard, Jean Frederic, Religious Ceremonies and Customs of All the Peoples of the World, 1723-1749",,Engravings,Zoroastrians,Priesthood,,,https://drive.google.com/file/d/1cXTzW4sOM1GdXpCvf9FbFZ0H8Jh8Vfb8/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Rode, Bernhard",An augur questions the gods for Numa Pompilius,1768-1769,Wikimedia,,Engravings,Ancient Sacrifices,Ancient Romans,,,https://drive.google.com/file/d/1nRU9pf2mynBv1yAwRuXgDGS5IfGz3m5k/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Solera
"Zurbarán, Francisco (1598-1664)",El martyrio de San Serapio,1628,Oil on canvas,"Hartford, Wadsworth Atheneum Museum of Art",Matyrdom,San Serapio,Order of Mercy,Spanish martyrs,Christian-Islamic relations,https://drive.google.com/file/d/1YYvEicZ0dBlE6QzMj8d-TT6rQ8r-l2Sl/view?usp=sharing,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Goya y Lucientes, Francisco (1746 - 1828)",Los fusilamientos del 3 de mayo 1808,1814,oil on canvas,"Prado Museum, Madrid",Sacrifice for the Nation,French Invasion of Spain,Secular Martyrs,Spanish independance war,Secular Martyrs,https://drive.google.com/file/d/1Q07M75qfzK-44FtNiiTG9nqIZRhB72Pq/view?usp=sharing,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Theotocopuli, Doménicos (also known as “El Greco” : 1541-1614)",Martirio de San Mauricio y la Legión Tebana,1582,oil on canvas,Salas Capitulares del Real Monasterio de San Lorenzo de El Escorial (Spain),Martyrdom,Saint Maurice,Roman Empire,Anti-Pagan Sacrifices,Persecutions,https://drive.google.com/file/d/13eN2ZuXyKrSJvYjwB1JOXpiCMP2gH0Ep/view?usp=sharing,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Bosco
"Hayez, Francisco (1791 - 1882)",Peter the Hermit preaches the First Crusade,1827 - 1829,oil on canvas,"France National Library (Bibliothèque Nationale de Paris, Richelieu)",Crusades,Holy War,Peter the Hermit,Holy Land,Self-sacrifice,https://drive.google.com/file/d/1kIsCa0RJvC54NbfVsNfypKyhgfK4RqqY/view?usp=sharing,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Battle of Ascalona (1099),XIX century,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy War,Holy Land,Ascalone,Self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Auvray, Félix [ 1800 - 1833 ]",Dévouement de Gauthier Sans-Avoir,1826,oil on canvas,"RMN - Grand Palais , Paris (France)",Crusades,massacre,Crusades,Walter the Penniless,Holy Land,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"GIAQUINTO, Corrado ( 1703 - 1765 )",Martyre de saint Laurent,18th century,oil on canvas,"Palais Fesch, Musée des beaux-arts de la Ville d'Ajaccio (FR)",Martyrdom,Saint Laurence,Roman Empire,Persecutions,Self-sacrifice,,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Bosco
"GIAQUINTO, Corrado ( 1703 - 1765 )","Martyre des Saints Marthe, Marius, Abacus et Audifax",18th century,oil on canvas,"Palais Fesch, Musée des beaux-arts de la Ville d'Ajaccio (FR)",Martyrdom,Martha,Marius,Audifax,Abachum,,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Bosco
"Desmoulins, Auguste-François [ 1788 - 1856 ]",Prise de Lisbonne par Alphonse roi du Portugal le 25 octobre 1147,1840,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Lisbon,Iberian Reconquista,Alphonso of Portugal,Self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Féron, Eloi Firmin",Battle of Buthaha (1159),1841,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy war,Holy Land,Self-sacrifice,,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Jacques de Molay is burned at the stake as a heretic (1314),[ 18th century ? ],engraving,[ unknown ],Crusades,Heresy,Stake,Templar (Knights),Jacques Molay,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"Qui in realtà la collocazione è inadatta: infatti, sebbene il protagonista del dipinto, Jacques Molay, prese parte alla Crociata del 1291, non l'ho inserito per questo ma perché fu condannato al rogo insieme ad altri Templari accusati di eresia e, dunque, l'ho inserito perché vittima egli stesso di una ""crociata"" contro l'eresia voluta dal re di Francia Filippo Il Bello e che portò di lì a poco alla dissoluzione dell'ordine dei Templari.",Bosco
"Odier, Édouard",The siege of Rhodes by the Turcs is removed in 1480.,19th century,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy war,Holy Land,Self-sacrifice,Rhodes,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Berthon, René Théodore",Malta is finally conquered by the Order of Saint Jean in October 1530.,19th century,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy war,Mediterranean,Malta,Self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Larivière, Charles-Philippe (1798 – 1876)","After suffering a long siege, Malta finally repels Turks' attack (1565)",1852,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy war,Christian-Islamic relations,Malta,Self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Fragonard, Alexandre-Évariste (1780 - 1850)",The death of Alberic Clement at the siege of Acri (1191),1838,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy War,Holy Land,Acri (Saint John of),Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Fragonard, Alexandre-Évariste (1780 - 1850)",Saladin in Jerusalem,Between 1830 and 1850,oil on canvas,"Quimper, musée des Beaux-Arts",Crusades,Holy War,Holy Land,Saladin,Christian-Islamic relations,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Fragonard, Alexandre-Évariste (1780 - 1850)",Jeanne d'Arc sur le bûcher (Joan of Arc being burned at the stake),about 1822,oil on canvas,"Rouen, musée des Beaux-Arts",Secular Martyrs,Jean of Arc,Medieval France,Sacrifice for the Nation,Hundred Years' War,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Féréol Papety, Dominique Louis (1815 - 1849)",Guillaume de Clermont defending Ptolemais (Acre) from Saracen siege in 1291,1845,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy War,Holy Land,Acri (Saint John of),Guillaume de Clermont,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Laemlein, Alexandre (1813 - 1871)","Raymond du Puy, founder of the Order of Malta [ salle des croisades, Versailles ]",1842,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy War,Holy Land,Order of Malta (Knights),Raymond du Puy,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Cars, Laurent",Philippe Villiers de l'Isle Adan,1726,"Engraving by Laurent Cars for : Abbé Vertot, ""Histoire des chevaliers hospitaliers de S. Jean de Jérusalem, appelez depuis les chevaliers de Rhodes et aujourd'hui les chevaliers de Malte"", Paris, 1726.","[ Book ] : Vertot, Abbé: ""Histoire des Chevaliers hospitaliers de St Jean de Jérusalem ..."", Paris, 1726.",Crusades,Holy War,Holy Land,Order of Malta (Knights),Philippe Villiers de l'Isle Adan,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Caravaggio (Michelangelo Merisi), (1571 - 1610)",Beheading of St. John the Baptist,1608,oil on canvas,"St. John's Malta Co-Cathedral (La Valletta, Malta)",St. John the Baptist,Martyrdom,Early Christians,Persecutions,Order of Malta (Knights),,JPG,2. Sacrifice and religion: comparisons antiquarians anthropology (16th-18th century),,,,Bosco
"Claesz van Wieringen, Cornelis (1577 - 1633)",The Capture of Damiate (1219),about 1625 - 1627,oil on canvas,The Frans Hals Museum (section: Dutch Golden Age paintings).,Crusades,Holy War,Holy Land,Damietta,self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Féréol Papety, Dominique Louis (1815 - 1849)",The Siege of Acre (1291),about 1840,oil on canvas,"Salles des Croisades : Châteaux de Versailles et de Trianon, Versailles (France)",Crusades,Holy War,Holy Land,Acri (Saint John of),self-sacrifice,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Workshop of Virgil Master ( ? - 1415),Detail of a miniature of the burning of the Grand Master of the Templars and another Templar.,after 1380,"From the Chroniques de France ou de St Denis, BL Royal MS 20 C VII f. 48r","British Library , Royal MS 20 C vii [f. 48r]",Crusades,Heresy,Stake,Templar (Knights),Medieval Chronicles,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Maître du couronnement de Charles VI. Enlumineur,The Siege of Acre in 1291 [ miniature from a Manuscript 14th century Chronicle ],1370 - 1375,"Grandes Chroniques de France, depuis les origines jusqu’au règne de Philippe de Valois",Bibliothèque nationale de France. Département des Manuscrits. Français 10135,Crusades,Holy War,Holy Land,Acri (Saint John of),Medieval Chronicles,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
